GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Vieja californica,<15 cm,J,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Vieja californica,<15 cm,J,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,<15 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,<15 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,<15 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Casta–eta cola de tijera,<15 cm,n/a,1,n/a
GA-091012-GH-5-5-DP,Gustavo Hinojosa,10/9/12,2012,9:19,9:25,0:06,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,53.79,16.3,54.12,16.4,54.12,16.4,53.96,16.35,24.65883,112.18228,78.8,26,10,180,Casta–eta cola de tijera,<15 cm,n/a,1,n/a,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Vieja californica,<15 cm,n/a,1,Hembra,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Vieja californica,<15 cm,n/a,1,Hembra,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Vieja californica,15-30 cm,n/a,1,Hembra,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Mueluda,<15 cm,n/a,1,n/a,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Mueluda,<15 cm,n/a,1,n/a,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Mueluda,<15 cm,n/a,1,n/a,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Mueluda,<15 cm,n/a,1,n/a,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Mueluda,<15 cm,n/a,1,n/a,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Mueluda,<15 cm,n/a,1,n/a,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Mueluda,<15 cm,n/a,1,n/a,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Mueluda,<15 cm,n/a,1,n/a,
GA-091012-LV-6-6-DP,Leonardo Vazquez,10/9/12,2012,9:20,9:27,0:07,2,1,6,6,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,60.39,18.3,57.09,17.3,60.39,18.3,58.74,17.8,24.65883,112.18228,78.8,26,10,330,Mueluda,<15 cm,n/a,1,n/a,THALASSOMA Y HALICHOERES SP
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a,
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a,
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a,
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Sargo rayado,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Sargo rayado,15-30 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Naranjito,15-30 cm,a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Naranjito,15-30 cm,a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Naranjito,15-30 cm,a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Naranjito,15-30 cm,a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Naranjito,<15 cm,j,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mariposa mu–eca,<15 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mariposa mu–eca,<15 cm,n/a,1,n/a
GA-091012-RR-7-7-DP,Roguer Romero,10/9/12,2012,9:15,9:19,0:04,2,1,7,7,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,48.18,14.6,50.16,15.2,50.16,15.2,49.17,14.9,24.66043,112.18166,77,25,15,330,Mariposa mu–eca,<15 cm,n/a,1,n/a
GA-091012-NV-8-8-DP,Norberto Velez,10/9/12,2012,9:02,9:08,0:06,2,1,8,8,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.19,14.3,46.86,14.2,47.19,14.3,47.03,14.25,24.66043,112.18166,77,25,15,180,Mueluda,<15 cm,n/a,1,n/a
GA-091012-NV-8-8-DP,Norberto Velez,10/9/12,2012,9:02,9:08,0:06,2,1,8,8,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.19,14.3,46.86,14.2,47.19,14.3,47.03,14.25,24.66043,112.18166,77,25,15,180,Mueluda,<15 cm,n/a,1,n/a
GA-091012-NV-8-8-DP,Norberto Velez,10/9/12,2012,9:02,9:08,0:06,2,1,8,8,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.19,14.3,46.86,14.2,47.19,14.3,47.03,14.25,24.66043,112.18166,77,25,15,180,Mueluda,<15 cm,n/a,1,n/a
GA-091012-NV-8-8-DP,Norberto Velez,10/9/12,2012,9:02,9:08,0:06,2,1,8,8,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.19,14.3,46.86,14.2,47.19,14.3,47.03,14.25,24.66043,112.18166,77,25,15,180,Mueluda,<15 cm,n/a,1,n/a
GA-091012-NV-8-8-DP,Norberto Velez,10/9/12,2012,9:02,9:08,0:06,2,1,8,8,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.19,14.3,46.86,14.2,47.19,14.3,47.03,14.25,24.66043,112.18166,77,25,15,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-NV-8-8-DP,Norberto Velez,10/9/12,2012,9:02,9:08,0:06,2,1,8,8,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.19,14.3,46.86,14.2,47.19,14.3,47.03,14.25,24.66043,112.18166,77,25,15,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-NV-8-8-DP,Norberto Velez,10/9/12,2012,9:02,9:08,0:06,2,1,8,8,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.19,14.3,46.86,14.2,47.19,14.3,47.03,14.25,24.66043,112.18166,77,25,15,180,Mueluda,15-30 cm,n/a,1,n/a
GA-091012-NV-8-8-DP,Norberto Velez,10/9/12,2012,9:02,9:08,0:06,2,1,8,8,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.19,14.3,46.86,14.2,47.19,14.3,47.03,14.25,24.66043,112.18166,77,25,15,180,Chivo Barbon,<15 cm,n/a,1,n/a
GA-091012-NV-8-8-DP,Norberto Velez,10/9/12,2012,9:02,9:08,0:06,2,1,8,8,Garropas,"Garropas, Isla Magdalena, Baja California Sur",1,47.19,14.3,46.86,14.2,47.19,14.3,47.03,14.25,24.66043,112.18166,77,25,15,180,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-RR-1-1-DP,Roguer Romero,10/8/12,2012,11:36,11:42,0:06,2,1,1,1,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,21.12,6.4,19.14,5.8,21.12,6.4,20.13,6.1,24.65997,112.17278,75.2,24,,,Mueluda,15-30 cm,n/a,1,n/a
ELPR-081012-RR-1-1-DP,Roguer Romero,10/8/12,2012,11:36,11:42,0:06,2,1,1,1,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,21.12,6.4,19.14,5.8,21.12,6.4,20.13,6.1,24.65997,112.17278,75.2,24,,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-RR-1-1-DP,Roguer Romero,10/8/12,2012,11:36,11:42,0:06,2,1,1,1,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,21.12,6.4,19.14,5.8,21.12,6.4,20.13,6.1,24.65997,112.17278,75.2,24,,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-RR-1-1-DP,Roguer Romero,10/8/12,2012,11:36,11:42,0:06,2,1,1,1,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,21.12,6.4,19.14,5.8,21.12,6.4,20.13,6.1,24.65997,112.17278,75.2,24,,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-CR-2-2-DP,Cipriano Romero,10/8/12,2012,12:00,12:05,0:05,2,1,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,33,10,33,10,33,10,33,10,24.65331,112.117284,82.4,28,8,,Mueluda,<15 cm,n/a,1,n/a
ELPR-081012-CR-2-2-DP,Cipriano Romero,10/8/12,2012,12:00,12:05,0:05,2,1,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,33,10,33,10,33,10,33,10,24.65331,112.117284,82.4,28,8,,Mueluda,<15 cm,n/a,1,n/a
ELPR-081012-CR-2-2-DP,Cipriano Romero,10/8/12,2012,12:00,12:05,0:05,2,1,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,33,10,33,10,33,10,33,10,24.65331,112.117284,82.4,28,8,,Mueluda,<15 cm,n/a,1,n/a
ELPR-081012-CR-2-2-DP,Cipriano Romero,10/8/12,2012,12:00,12:05,0:05,2,1,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,33,10,33,10,33,10,33,10,24.65331,112.117284,82.4,28,8,,Mueluda,<15 cm,n/a,1,n/a
ELPR-081012-CR-2-2-DP,Cipriano Romero,10/8/12,2012,12:00,12:05,0:05,2,1,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,33,10,33,10,33,10,33,10,24.65331,112.117284,82.4,28,8,,Naranjito,<15 cm,n/a,1,n/a
ELPR-081012-CR-2-2-DP,Cipriano Romero,10/8/12,2012,12:00,12:05,0:05,2,1,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,33,10,33,10,33,10,33,10,24.65331,112.117284,82.4,28,8,,Mariposa barbera,<15 cm,n/a,1,n/a
ELPR-081012-CR-2-2-DP,Cipriano Romero,10/8/12,2012,12:00,12:05,0:05,2,1,2,2,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,33,10,33,10,33,10,33,10,24.65331,112.117284,82.4,28,8,,Cabrilla Sardinera,<30 cm,n/a,1,n/a
ELPR-081012-RAR-3-3-DP,Raul Romero,10/8/12,2012,11:37,11:45,0:08,2,1,3,3,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,20.13,6.1,19.14,5.8,20.13,6.1,19.64,5.95,24.66118,112.17282,82.4,28,8,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-RAR-3-3-DP,Raul Romero,10/8/12,2012,11:37,11:45,0:08,2,1,3,3,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,20.13,6.1,19.14,5.8,20.13,6.1,19.64,5.95,24.66118,112.17282,82.4,28,8,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-RAR-3-3-DP,Raul Romero,10/8/12,2012,11:37,11:45,0:08,2,1,3,3,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,20.13,6.1,19.14,5.8,20.13,6.1,19.64,5.95,24.66118,112.17282,82.4,28,8,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-RAR-3-3-DP,Raul Romero,10/8/12,2012,11:37,11:45,0:08,2,1,3,3,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,20.13,6.1,19.14,5.8,20.13,6.1,19.64,5.95,24.66118,112.17282,82.4,28,8,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-RAR-3-3-DP,Raul Romero,10/8/12,2012,11:37,11:45,0:08,2,1,3,3,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,20.13,6.1,19.14,5.8,20.13,6.1,19.64,5.95,24.66118,112.17282,82.4,28,8,,Naranjito,<15 cm,J,1,n/a
ELPR-081012-RAR-3-3-DP,Raul Romero,10/8/12,2012,11:37,11:45,0:08,2,1,3,3,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,20.13,6.1,19.14,5.8,20.13,6.1,19.64,5.95,24.66118,112.17282,82.4,28,8,,Naranjito,<15 cm,J,1,n/a
ELPR-081012-OR-4-4-DP,Omar Rangel,10/8/12,2012,11:34,11:41,0:07,2,1,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,17.49,5.3,51.48,15.6,51.48,15.6,34.49,10.45,24.66118,112.17282,75.2,24,8,,Naranjito,<15 cm,A,1,n/a
ELPR-081012-OR-4-4-DP,Omar Rangel,10/8/12,2012,11:34,11:41,0:07,2,1,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,17.49,5.3,51.48,15.6,51.48,15.6,34.49,10.45,24.66118,112.17282,75.2,24,8,,Naranjito,<15 cm,A,1,n/a
ELPR-081012-OR-4-4-DP,Omar Rangel,10/8/12,2012,11:34,11:41,0:07,2,1,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,17.49,5.3,51.48,15.6,51.48,15.6,34.49,10.45,24.66118,112.17282,75.2,24,8,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-OR-4-4-DP,Omar Rangel,10/8/12,2012,11:34,11:41,0:07,2,1,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,17.49,5.3,51.48,15.6,51.48,15.6,34.49,10.45,24.66118,112.17282,75.2,24,8,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-OR-4-4-DP,Omar Rangel,10/8/12,2012,11:34,11:41,0:07,2,1,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,17.49,5.3,51.48,15.6,51.48,15.6,34.49,10.45,24.66118,112.17282,75.2,24,8,,Naranjito,15-30 cm,A,1,n/a
ELPR-081012-OR-4-4-DP,Omar Rangel,10/8/12,2012,11:34,11:41,0:07,2,1,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",1,17.49,5.3,51.48,15.6,51.48,15.6,34.49,10.45,24.66118,112.17282,75.2,24,8,,Cotorro diente flojo,15-30 cm,n/a,1,n/a
